Company_name;Link 1;Link 2;Link 3;Link 4;Link 5
CERVED GROUP S.P.A.;https://www.cerved.com;https://www.cerved.com/le-nostre-sedi/;https://it.wikipedia.org/wiki/Cerved_Group;https://www.cerved.com/risk-intelligence/rischio-di-credito/collection/;https://www.cerved.com/en/
NH ITALIA S.P.A.;https://www.nh-hotels.com/it;https://www.nh-hotels.com/it/corporate;https://www.ufficiocamerale.it/7645/nh-italia-spa;https://www.nh-hotels.com/it/corporate/contact;https://www.nh-hotels.com/it/corporate/lavoro
GAMMA CHIMICA S.P.A.;https://gammachimica.it;https://www.gammachimica.it/gammachimica/newssingolanew/il-gruppo-stockmeier-acquisisce-la-maggioranza-di-gamma-chimica-s-p-a-/50;https://www.gammachimica.it/index.php/gammachimica_en/home;https://it.linkedin.com/company/gamma-chimica-s-p-a;https://www.gammachimica.it/gammachimica/prodotti
BOSCH REXROTH OIL CONTROL S.P.A.;https://www.boschrexroth.com/it/it/;https://www.bosch.it/la-nostra-azienda/bosch-in-italia/nonantola-mo/;https://www.boschrexroth.com/it/it/lazienda/;https://www.boschrexroth.com/it/it/service/;https://it.linkedin.com/company/bosch-rexroth-oil-control-s.p.a.
AL DAHRA EUROPE S.R.L.;https://aldahrafagavi.com;https://www.aldahra.com;https://www.aldahra.com/contact-us;https://www.aldahra.com/al-dahra/executive-management;https://it.kompass.com/c/al-dahra-europe-s-r-l/it0333598/
BAYWA R.E. ENERGY TRADING S.R.L.;https://www.baywa-re.it/it/;https://www.baywa-re.it/it/societa/informazioni-su-baywa-re/informazioni-sullazienda/;https://www.ufficiocamerale.it/2262/baywa-re-energy-trading-srl;https://www.baywa-re.it/en/company/about-baywa-re/company-information/;https://www.baywa-re.it/en/
SODEXO BENEFITS & REWARDS SERVICES ITALIA SRL;https://www.sodexo.it;https://it.sodexo.com/servizi/pluxee.html;https://www.sodexo.it/blog/sodexo-da-oggi-si-chiama-pluxee/;https://it.sodexo.com/servizi/servizi-di-benefits--rewards);https://horecanews.it/sodexo-benefits-rewards-services-italia-diventa-pluxee-italia
SMURFIT KAPPA CARTIERA DI VERZUOLO S.R.L.;https://www.smurfitkappa.com/it/locations;https://www.smurfitkappa.com/it/dati-societari-italy;https://www.smurfitkappa.com/it/newsroom/2021/smurfit-kappa-completes-verzuolo-acquisition;https://www.targatocn.it/2021/10/27/leggi-notizia/argomenti/attualita/articolo/il-ceo-di-smurfit-a-verzuolo-qui-ce-un-team-di-grande-esperienza-e-competenza.html;https://www.industriavicentina.it/imprese/smurfit-kappa-acquisisce-cartiera-verzuolo-burgo-group-per-360-milioni-euro-IV16604
BUSINESS INTEGRATION PARTNERS S.P.A.;https://www.bip-group.com/it/;https://www.bip-group.com;https://it.wikipedia.org/wiki/Business_integration_partners;https://it.linkedin.com/company/business-integration-partnerss;https://www.repubblica.it/economia/2021/05/31/news/bip_leader_della_consulenza_italiana_passa_da_apax_a_cvc-303644687/
NESPRESSO ITALIANA S.P.A. - SOCIETA' BENEFIT;https://www.foodaffairs.it/2022/04/26/nespresso-italia-diventa-societa-benefit/;https://www.ansa.it/sito/notizie/economia/2022/05/12/nespresso-diventa-b-corp-e-in-italia-e-societa-benefit_e5dcd43f-f2d3-42f7-b431-917bb40480b0.html;https://www.comunicaffe.it/nespresso-diventa-b-corp-e-in-italia-si-trasforma-in-societa-benefit/;https://www.thegoodintown.it/nespresso-e-societa-benefit-il-caffe-ha-il-gusto-dellimpatto-positivo/;https://horecanews.it/nespresso-diventa-b-corp-e-in-italia-si-trasforma-in-societa-benefit
HILTI ITALIA S.P.A.;https://www.hilti.it;https://www.hilti.it/content/hilti/E4/IT/it/support/support/sales-channels/hilti-website.html;https://www.hilti.it/content/hilti/E4/IT/it/support/support/sales-channels/customer-service.html;https://www.hilti.it/content/hilti/E4/IT/it/prodotti/homepage/catalogue.html;https://www.hilti.it/stores
MILANO SERRAVALLE - MILANO TANGENZIALI S.P.A.;https://www.serravalle.it/index.php/pay;https://www.serravalle.it;https://www.serravalle.it/index.php/pagine/load/chi-siamo;https://www.serravalle.it/index.php/pagine/load/contatti;https://it.wikipedia.org/wiki/Milano_Serravalle-Milano_Tangenziali
OUTOKUMPU S.R.L.;https://www.outokumpu.com/it-it;https://www.outokumpu.com;https://www.outokumpu.com/locations/italycsc;https://it.wikipedia.org/wiki/Outokumpu_(azienda);https://en.wikipedia.org/wiki/Outokumpu
EG S.P.A.;https://www.egstada.it;https://egstada.it/prodotti;https://www.eg.group/it/;https://it.wikipedia.org/wiki/EG_EuroGenerici;https://it.linkedin.com/company/eg-italia-gruppo-stada
GOODYEAR TIRES ITALIA - SOCIETA' PER AZIONI;https://www.ufficiocamerale.it/3055/goodyear-tires-italia-societa-per-azioni;https://www.goodyear.eu/it_it/consumer.html;https://www.goodyear.eu/it_it/consumer/contact-us.html;https://it.wikipedia.org/wiki/Goodyear_Tire_&_Rubber_Company;https://www.goodyear.eu/it_it/consumer/organisational-model.html
JOHN DEERE ITALIANA S.R.L.;https://www.deere.it/it/index.html;https://www.deere.it/it/la-compagnia/;https://www.deere.it/it/la-compagnia/news-e-media/comunicati-stampa/2021/john-deere-italiana-annuncia-la-sua-nuova-organizzazione.html;https://www.deere.it/it/agricoltura/;https://www.deere.it/it/la-compagnia/lavora-con-noi/
SAN CARLO GRUPPO ALIMENTARE S.P.A.;https://www.sancarlo.it/it/default.asp;https://it.wikipedia.org/wiki/San_Carlo_(azienda);https://www.sancarlo.it/it/publishing2.asp?ArticleId=10;https://www.ufficiocamerale.it/4597/san-carlo-gruppo-alimentare-spa;https://www.sancarlo.com
INTERCOS EUROPE S.P.A.;https://www.intercos.com;https://www.intercos.com/about-us/the-group/;https://it.wikipedia.org/wiki/Intercos;https://www.intercos-investor.com;https://www.intercos.com/cosmetics/
WOOD ITALIANA S.R.L.;https://www.woodplc.com;https://www.dnb.com/business-directory/company-profiles.wood_italiana_srl.b4e5b40fa506d1fdcc5e3a257b99c474.html;https://it.kompass.com/c/wood-italiana-s-r-l/it0022213/;https://www.ufficiocamerale.it/4644/wood-italiana-srl;https://www.consorziobiogas.it/en/consorziati/wood-amec-foster-wheeler/
COENERGIA S.R.L.;https://www.coenergia.com;https://www.coenergia.com/gruppo;https://www.coenergia.com/prodotti;https://www.coenergia.com/eng/group;https://www.coenergia.com/prodotti/fotovoltaico/moduli-fotovoltaici
PHILIPS S.P.A.;https://www.philips.it;https://it.wikipedia.org/wiki/Philips;https://www.philips.it/c-e/ho/phbenvenuto.html;https://www.philips.it/c-w/support-home/support-contact-page.html;https://www.borsaitaliana.it/borsa/azioni/global-equity-market/scheda/NL0000009538.html
AIR LIQUIDE ITALIA SERVICE S.R.L.;https://it.airliquide.com;https://www.airliquide.com/group/italy;https://www.ufficiocamerale.it/3891/air-liquide-italia-service-srl;https://it.airliquide.com/noi/chi-siamo-gas-e-soluzioni;https://it.linkedin.com/company/air-liquide-italia-service-srl
BRICOCENTER ITALIA S.R.L.;https://www.bricocenter.it;https://it.wikipedia.org/wiki/Bricocenter;https://www.ufficiocamerale.it/4649/bricocenter-italia-srl;https://carta.bricocenter.it/card//vantaggi.xhtml;https://it.linkedin.com/company/bricocenter-italia
BSH ELETTRODOMESTICI S.P.A.;https://www.bosch.it/la-nostra-azienda/bosch-in-italia/milano-bsh-elettrodomestici/;https://www.bosch-home.com/it/;https://www.bosch-home.com/it/prodotti;https://it.wikipedia.org/wiki/BSH_Hausgeräte;https://it.linkedin.com/company/bsh-italia
BOLLORE' LOGISTICS ITALY S.P.A.;https://www.bollore-logistics.com/en/country/italy/;https://www.ufficiocamerale.it/2271/bollore-logistics-italy-spa;https://it.kompass.com/c/bollore-logistics-italy-s-p-a/it0051033/;https://www.animp.it/associati/elenco-soci/scheda-socio/BOLLORE-LOGISTICS-ITALY-SPA/;https://www.shippingitaly.it/2023/07/06/bollore-logistics-italy-ora-punta-a-energia-hi-tech-e-aerospaziale/
ITALIAONLINE S.P.A.;https://www.italiaonline.it;https://www.italiaonline.it;https://it.wikipedia.org/wiki/Italiaonline;https://it.trustpilot.com/review/www.italiaonline.it;https://www.italiaonline.it/corporate/contatti/
GOGLIO S.P.A. O IN FORMA ESTESA GOGLIO LUIGI MILANO S.P.A.;https://www.goglio.it;https://www.unioncamere.gov.it/imprese-storiche/goglio-luigi-milano-spa;https://www.ufficiocamerale.it/6499/goglio-spa-o-in-forma-estesa-goglio-luigi-milano-spa;https://www.goglio.it/en/;https://www.goglio.it/en/sedi/goglio-milano/
RENEWABLE DISPATCHING S.R.L.;https://www.redis-energy.it;https://www.linkedin.com/company/renewable-dispatching;https://www.rinnovabilierisparmio.it/2018/12/17/renewable-dispatching-il-trader-di-evolvere-ed-esapro/;https://www.dnb.com/business-directory/company-profiles.renewable_dispatching_srl.cdc060cee7870f6442646c53ff77e4fe.html;https://redis-energy.io/metodo/
EIGENMANN & VERONELLI S.P.A.;https://www.eigver.com/it/;https://www.eigver.com/it/gruppo/;https://it.linkedin.com/company/eigenmann-veronelli;https://www.ansa.it/sito/notizie/economia/business_wire/2023/11/09/eigenmann-veronelli-acquisisce-il-distributore-italiano-di-specialita-chimiche-bc-s.p.a._116de0c3-c8a7-407e-8902-da67e4f187e1.html;https://www.industrychemistry.com/aziende/eigenmann-veronelli-spa/
TENOVA S.P.A.;https://tenova.com;https://tenova.com/tenova;https://www.techintgroup.com/en/tenova;https://www.anima.it/aziende/tenova-s-p-a-.kl;https://tenova.com/about-us/our-brands/tenova-italimpianti
SIPCAM OXON S.P.A.;https://www.sipcam-oxon.com/en/;https://www.sipcam.com/it/it/;https://www.sipcam.com/it/it/chi-siamo;https://www.sipcam.com/it/it/contatti;https://www.linkedin.com/company/sipcam-oxon
SNAM S.P.A.;https://www.snam.it/it/home.html;https://it.wikipedia.org/wiki/Snam;https://www.snam.it/en/home.html;https://www.snam.it/en/we-snam/about-us.html;https://reports.snam.it/2020/annual-report/the-snam-group.html
RISO SCOTTI S.P.A.;https://www.risoscotti.it;https://www.risoscotti.com;https://it.wikipedia.org/wiki/Riso_Scotti;https://www.risoscotti.com/history/;https://www.risoscotti.com/our-group/
"ALIMENTARIA VALDINIEVOLE S.P.A. PIU' BREVEMENTE INDICATA COME: ""ALIVAL S.P.A.""";https://www.ufficiocamerale.it/3488/alimentaria-valdinievole-spa-piu-brevemente-indicata-come-alival-spa;https://it.linkedin.com/company/alimentaria-valdinievole-s.p.a.-piu-brevemente-indicata-come-alival-s.p.a.;https://it.linkedin.com/company/alimentaria-valdinievole-s.p.a.;https://www.visura.pro/imprese/990221635-alimentaria-valdinievole-s-p-a-piu-brevemente-indicata-come-alival-s-p-a.html;https://www.fatturatoitalia.it/alimentaria_valdinievole_spa_piu_brevemente_indicata_come_alival_spa-00445260474/
CAUVIN METALS S.R.L.;https://www.cauvinmetals.it;https://www.cauvinmetals.it/?lang=en;https://www.cauvin.it;https://www.cauvinmetals.it/company/?lang=en;https://www.gruppocauvin.it/contatti/
CEVA LOGISTICS ITALIA S.R.L.;https://www.cevalogistics.com/en/careers/early-careers/europe/italy;https://www.ufficiocamerale.it/6029/ceva-logistics-italia-srl;https://it.wikipedia.org/wiki/CEVA_Logistics;https://it.linkedin.com/company/ceva-logistics-italia-s.r.l.;https://it.linkedin.com/company/ceva-logistics
ARCELORMITTAL AVELLINO E CANOSSA S.P.A.;https://www.ufficiocamerale.it/7670/arcelormittal-avellino-e-canossa-spa;https://www.dnb.com/business-directory/company-profiles.arcelormittal_avellino_e_canossa_spa.631511e6c75f77165d8e00db98624e69.html;https://www.arcelormittalcln.com/it;https://www.arcelormittalcln.com/it/azienda;https://www.arcelormittalcln.com/en/siti/avellino
BORMIOLI PHARMA S.P.A.;https://www.bormiolipharma.com;https://www.bormiolipharma.com/en;https://www.bormiolipharma.com/en/about-us;https://www.ilsole24ore.com/art/il-fondo-triton-capital-studia-cessione-bormioli-pharma-AFBAC4R;https://it.linkedin.com/company/bormioli-pharma
VINAVIL SPA;https://www.vinavil.com/it/it/home-page;https://www.vinavil.com/it/en/home-page;https://it.wikipedia.org/wiki/Vinavil;https://www.vinavil.com/it/en/about-us;https://www.vinavil.com
UTILITA' S.P.A.;https://utilita.com;https://www.utilita4u.com;https://www.utilita4u.com/chi-siamo/;https://areaprivata-gas.utilita.com/Guest/Index.aspx;https://www.linkedin.com/company/utilit-spa
BOSTON SCIENTIFIC SPA;https://www.ufficiocamerale.it/4818/boston-scientific-spa;https://www.bostonscientific.com/en-US/Home.html;https://www.bostonscientific.com/products/IT/it-IT/;https://www.bostonscientific.com/content/dam/bostonscientific/corporate/about/eu/About Boston Scientific_corporate_April10_IT.pdf;https://www.bostonscientific.com/en-EU/home.html
DOC GENERICI S.R.L. O IN FORMA ABBREVIATA DOC S.R.L.;https://www.docgenerici.it;https://www.aziende.it/doc-generici-s-r-l-o-in-forma-abbreviata-doc;https://www.ufficiocamerale.it/9700/doc-generici-srl-o-in-forma-abbreviata-doc-srl;https://www.docgenerici.it/chi-siamo/storia/;https://www.visura.pro/imprese/1206446809-doc-generici-s-r-l-o-in-forma-abbreviata-doc-s-r-l.html
C.P.C. INOX S.P.A.;https://www.cpcinox.com;https://www.cpcinox.com/azienda/;https://www.cpcinox.com/en/;https://it.linkedin.com/company/cpcinox;https://www.cpcinox.com/en/contacts/
SEALED AIR S.R.L.;https://www.sealedair.com/it;https://www.ufficiocamerale.it/2903/sealed-air-srl;https://www.federazionegommaplastica.it/aziende-associate/sealed-air-srl/;https://prod.sealedair.com/ap/company/our-company/who-we-are;https://www.industrychemistry.com/aziende/see-ex-sealed-air-srl/
"""LINDE MATERIAL HANDLING ITALIA S.P.A.""";https://www.forklift-international.com/it/e/Linde+Material+Handling+Italia+S.p.A.-60887dd;https://www.anima.it/aziende/linde-material-handling-italia-s-p-a-.kl;https://www.ufficiocamerale.it/7069/linde-material-handling-italia-spa;https://www.lindecarrelli.it;https://www.bloomberg.com/profile/company/3893598Z:IM
SCHINDLER - SOCIETA' PER AZIONI;https://www.schindler.it/it/chi-siamo.html;https://www.ufficiocamerale.it/3754/schindler-societa-per-azioni;https://it.wikipedia.org/wiki/Schindler_Group;https://it.marketscreener.com/quotazioni/azione/SCHINDLER-HOLDING-AG-174980/azienda/;https://it.marketscreener.com/quotazioni/azione/SCHINDLER-HOLDING-AG-175296/
MM S.P.A.;https://mmspa.eu;https://www.mmspa.eu/wps/portal/mmspa/en/home;https://casa.mmspa.eu;https://it.wikipedia.org/wiki/MM_(società_di_ingegneria);https://www.mmspa.eu/wps/portal/mmspa/it/home/lavorare-in-mm
COMIECO CONSORZIO NAZIONALE PER IL RECUPERO ED IL RICICLO DEGLI I MBALLAGGI A BASE CELLULOSICA;https://www.comieco.org;https://www.comieco.org/faq/;https://www.comieco.org/ppwr-via-libera-al-testo-dellaccordo-sulla-proposta-di-regolamento-sugli-imballaggi-e-i-rifiuti-di-imballaggio/;https://www.comieco.org/report2020.html;https://www.comieco.org/comieco/contributo-ambientale-conai/
CENTRO CALOR S.R.L.;https://www.centrocalor.it;https://www.servicecentrocalore.it/contatti/;https://www.servicecentrocalore.it/azienda/;https://it.linkedin.com/company/centro-calor-s-r-l-;https://www.facebook.com/centrocalor.it/
PHD S.R.L.;https://www.phdmedia.com/italy/;https://unacom.it/associati/phd-s-r-l-2/;https://www.phd.it;https://it.linkedin.com/company/phd-;https://www.internimagazine.com/designindex/phd-media-srl-2/
IMR-INDUSTRIALESUD S.P.A.;https://www.imr-industries.com;https://www.imr-industries.com/it-it/ilgruppo.aspx.html;https://www.imr-industries.com/en-gb/home.aspx.html;https://imr.bladecommunication.it/wp/chi-siamo/;https://www.simest.it/storie-simest/simest-italia-imr/
AON S.P.A. INSURANCE & REINSURANCE BROKERS O IN FORMA ABBREVIATA AON S.P.A.;https://www.aon.com/italy/default.jsp;https://www.ufficiocamerale.it/7555/aon-spa-insurance-reinsurance-brokers-o-in-forma-abbreviata-aon-spa;https://www.aon.com/italy/product-services/reinsurance/reinsurance.jsp;https://www.assicurazioni.aon.it;https://www.assicurazioni.aon.it/chi-siamo
RAVAGRICOLA S.P.A.;https://it.linkedin.com/company/ravagricola-spa;https://www.ufficiocamerale.it/2609/ravagricola-spa;https://www.aziende.it/ravagricola-s-p-a;https://www.creditsafe.com/business-index/it-it/company/ravagricola-spa-it02712373;https://www.dnb.com/business-directory/company-profiles.ravagricola_spa.256025bbda18ff6cb184c74626706d97.html
SET S.P.A.;https://www.gruppohera.it/gruppo/chi-siamo/le-societa-del-gruppo-hera/set-spa;https://www.setdistribuzione.it;https://www.setdistribuzione.it/informazioni-e-servizi/come-contattarci.html;https://www.setdistribuzione.it/per-i-clienti/produttori.html;https://www.setdistribuzione.it/societa/chi-siamo.html
EXPEDITORS INTERNATIONAL ITALIA S.R.L.;https://www.expeditors.com/it;https://www.ufficiocamerale.it/5284/expeditors-international-italia-srl;https://it.kompass.com/c/expeditors-international-italia-s-r-l/it0109805/;https://www.europages.it/EXPEDITORS-INTERNATIONAL-ITALIA-SRL/SEAC001092411-001.html;https://www.iata.org/en/publications/directories/cargolink/directory/expeditors-international-italia-srl/10210/
CALCESTRUZZI S.P.A.;https://www.heidelbergmaterials.it/it;https://it.wikipedia.org/wiki/Calcestruzzi;https://www.heidelbergmaterials.it/it/chi-siamo;https://www.heidelbergmaterials.it/it/dati-societari-heidelberg-materials-italia-calcestruzzi-spa;https://concretenews.it/2019/05/02/selghis-da-oltre-mezzo-secolo-icona-del-calcestruzzo-italiano/
OPELLA HEALTHCARE ITALY SRL O OPELLA HEALTHCARE ITALY SRL SOCIETA' BENEFIT;https://www.ufficiocamerale.it/5018/opella-healthcare-italy-srl;https://www.bcorporation.net/en-us/find-a-b-corp/company/sanofi-consumer-healthcare-italy/;https://www.informazione-aziende.it/Azienda_OPELLA-HEALTHCARE-ITALY-SRL-O-OPELLA-HEALTHCARE-ITALY-SRL-SOCIETA-BENEFIT;https://www.varesefocus.it/vf/dx/Il-cuore-italiano-di-Sanofi-è-a-Origgio-06-Dec-22;https://topaziende.quotidiano.net/lombardia/milano/fatturato-opella-healthcare-italy-srl-o-opella-healthcare-italy-srl-societa-benefit/
THE BOSTON CONSULTING GROUP S.R.L.;https://www.bcg.com/italy;https://www.ufficiocamerale.it/6793/the-boston-consulting-group-srl;https://careers.bcg.com/locations/italy;https://it.wikipedia.org/wiki/Boston_Consulting_Group;https://it.linkedin.com/company/boston-consulting-group
BERLIN PACKAGING ITALY S.P.A.;https://www.berlinpackaging.eu/it/;https://www.berlinpackaging.com;https://corporate.berlinpackaging.eu/it/contatti/;https://www.berlinpackaging.eu/it/contatto/contatta-il-team-commerciale;https://corporate.berlinpackaging.eu
SOLETO S.P.A.;https://soletospa.it;https://soleto.la4.it;https://soletospa.it/en/;https://www.ufficiocamerale.it/1054/soleto-spa;https://it.linkedin.com/company/soleto-spa
ABBOTT MEDICAL ITALIA S.R.L.;https://www.it.abbott;https://www.it.abbott/about-us.html;https://www.it.abbott/about-us/abbott-at-a-glance.html;https://www.it.abbott/products/diagnostics.html;https://www.it.abbott/content/dam/corp/abbott/it-ita/pdf/Informativa-centralino-Abbott-Medical-numero-02-359611.pdf
BECTON, DICKINSON ITALIA S.P.A.;https://www.bd.com/it-it/about-bd;https://www.ufficiocamerale.it/5959/becton-dickinson-italia-spa;https://it.linkedin.com/company/becton-dickinson-italia-s.p.a.;https://www.aboutpharma.com/aziende/becton-dickinson-la-strada-per-la-sostenibilita/;https://www.dnb.com/business-directory/company-profiles.becton_dickinson_italia_spa.aa106925fbbc458621557ca6ce4e7efc.html
KPMG S.P.A.;https://kpmg.com/it/it/home.html;https://kpmg.com/it/it/home/about/performance.html;https://it.wikipedia.org/wiki/KPMG;https://kpmg.com/it/it/home/about/offices/milan-1.html;https://kpmg.com/it/it/home/services/advisory.html
ACCENTURE FINANCIAL ADVANCED SOLUTIONS & TECHNOLOGY S.R.L.;https://www.accenture.com/it-it/services/financial-services/financial-advanced-solutions-technology;https://newsroom.accenture.it/it/industries/financial-services/nasce-accenture-financial-advanced-solutions-technology-il-nuovo-polo-dellinnovazione-per-il-settore-finanziario-supporto-della-crescita-sostenibile-di-banche-e-assicurazioni;https://www.accenture.com/gb-en/services/financial-services/financial-advanced-solutions-technology;https://www.ilsole24ore.com/art/da-accenture-nasce-fast-l-acceleratore-la-finanza-digitale-ADKwxYt;https://www.accenture.com/content/dam/accenture/final/a-com-migration/pdf/pdf-148/accenture-financial-advanced-solutions-technology-eng.pdf
ITALFARMACO S.P.A.;https://www.italfarmaco.com/it-it/;https://www.italfarmaco.com/it-it/Il-gruppo/Le-nostre-sedi;https://www.italfarmaco.com/en-us/;https://www.italfarmaco.com/it-it/Contatti;https://it.linkedin.com/company/italfarmaco-s.p.a.
BEIERSDORF S.P.A.;https://www.beiersdorf.it;https://www.beiersdorf.it/chi-siamo/il-nostro-profilo/a-colpo-d-occhio;https://it.wikipedia.org/wiki/Beiersdorf;https://www.beiersdorf.com;https://forbes.it/eccellenza/beiersdorf/
ARKEMA S.R.L.;https://www.arkema.com/italy/it/;https://www.arkema.com/italy/en/locations/;https://www.arkema.com/global/en/arkema-group/;https://www.arkema.com/italy/en/products-solutions/;https://it.linkedin.com/company/arkema
VAILLANT GROUP ITALIA S.P.A.;https://www.vaillant.it/home/;https://www.vaillant.it/vaillant/l-azienda/;https://www.vaillant.it/vaillant/l-azienda/vaillant-group/;https://www.vaillant.it/home/prodotti/gamma-prodotti/;https://www.vaillant.it/vaillant/l-azienda/profilo-aziendale/
ENIPOWER MANTOVA S.P.A.;https://www.eni.com/it-IT/azienda/societa-controllate-partecipate/enipower.html;https://www.eni.com/en-IT/company/subsidiaries-and-affiliates/enipower.html;https://it.wikipedia.org/wiki/EniPower;https://www.linkedin.com/company/enipower-mantova-s.p.a.;https://it.linkedin.com/company/enipower-spa
SYNGENTA ITALIA S.P.A.;https://www.syngenta.it;https://www.syngenta.it/syngenta-italia;https://www.ufficiocamerale.it/3427/syngenta-italia-spa;https://www.syngenta.it/le-nostre-sedi-italia;https://www.syngenta.it/contattaci
LANXESS S.R.L.;https://lanxess.com;https://www.industrychemistry.com/aziende/lanxess-srl/;https://lanxess.com/it;https://www.labworld.it/aziende/lanxess-srl/;https://www.industrychemistry.com/lanxess-forte-crescita-in-italia-e-nuova-unit-flavors-fragrances/
CIVE SRL;https://www.ufficiocamerale.it/7268/cive-srl;https://it.linkedin.com/company/cive-srl-catena-supermercati;https://www.europages.it/CIVE-SRL/SEAC003302562-001.html;https://civagroupitalia.com/the-group/;https://it-it.facebook.com/CIVESPA/
DANONE NUTRICIA SPA SOCIETA' BENEFIT IN FORMA ABBREVIATA D.N. SPA O DANONE N. SPA S. BENEFIT;https://corporate.danone.it/chi-siamo/Siamounasocietabenefit.html;https://corporate.danone.it/content/dam/corp/local/ita/corporate-governance/RelazioneImpatto Nutricia_2023.pdf;https://www.ufficiocamerale.it/5246/danone-nutricia-spa-societa-benefit-in-forma-abbreviata-dn-spa-o-danone-n-spa-s-benefit;https://corporate.danone.it/content/dam/corp/local/ita/corporate-governance/FINALRelazionediImpattoDanoneNutricia2021060422.pdf;https://www.nutricia.it/chi-siamo/qualita-e-sicurezza-alimentare-limpegno-di-danone/
EURONICS ITALIA S.P.A.;https://euronics.it;https://www.euronics.it;https://www.euronics.it/per-i-tuoi-acquisti/modalita-di-acquisto/condizioni-di-vendita/;https://it.wikipedia.org/wiki/Euronics;https://it.linkedin.com/company/euronics-italia/
LEGNANO TEKNOELECTRIC COMPANY SPA;https://www.ltc-group.com;https://www.ltc-group.com/it/home;https://www.ltc-group.com/it/azienda;https://it.linkedin.com/company/legnano-teknoelectric-company-ltc-group;https://www.ltc.it/it/la-nostra-filosofia
THE SWATCH GROUP (ITALIA) S.P.A.;https://www.swatchgroup.com/it;https://www.swatch.com/it-it/;https://www.swatchgroup.com/it/swatch-group/swatch-group-filiali;https://www.swatch.com/it-it/jobs/;https://www.swatch.com/it-it/about-us.html
PIETRO CORICELLI - S.P.A.;https://coricelli.com;https://coricelli.com/en/company/;https://it.linkedin.com/company/pietro-coricelli-s.p.a;https://coricelli.com/wp-content/uploads/2023/07/report-integrato-2022.pdf;https://coricelli.com/prodotti/i-classici/
DISCOVERY ITALIA S.R.L.;https://www.discovery-italia.it;https://it.wikipedia.org/wiki/Discovery_Italia;https://www.discovery-italia.it/channel/nove/;https://www.wikiwand.com/it/Discovery_Italia;https://it.linkedin.com/company/discovery-italia-srl
"PRIME GREEN SOLUTIONS BENEFIT S.P.A. O IN FORMA ABBREVIATA ""PRIME GREEN SOLUTIONS S.P.A. SB""";https://www.ufficiocamerale.it/1396/prime-green-solutions-spa;https://www.companyreports.it/prime_green_solutions_benefit_spa_o_in_forma_abbreviata_prime_green_so-11413440964/;https://registroaziende.it/azienda/prime-green-solutions-benefit-spa-o-in-forma-abbreviata-prime-green-solutions-spa-sb-milano;https://topaziende.quotidiano.net/lombardia/milano/fatturato-prime-green-solutions-benefit-s-p-a-o-in-forma-abbreviata-prime-green-solutions-s-p-a-sb/;https://
VAILOG S.R.L.;https://www.segro.com/it/media/comunicati-stampa-e-media/2023/30423-segro-completa-l-acquisizione-di-vailog;https://www.supplychainitaly.it/2021/07/20/vailog-cede-sei-magazzini-urbani-realizzati-in-italia-per-amazon-ad-axa/;https://www.logisticanews.it/immobiliare-logistico-segro-completa-lacquisizione-di-vailog/;https://www.segro.com/media/news/2023/30423-segro-completes-buy-out-of-vailog;https://it.linkedin.com/company/vailog-segro
GETOIL S.R.L.;https://getoil.it;https://getoil.it/it/company/;https://getoil.it/it/contact/;https://www.portsofgenoa.com/it/porti/porti-genova/porti-getoil-ge.html;https://getoil.it/it/company/key-facts/
LATTONEDIL S.P.A. MILANO;https://lattonedil.com;https://lattonedil.com/contatti/;https://www.ufficiocamerale.it/1918/lattonedil-spa-milano;https://lattonedil.com/who-we-are/;https://lattonedil-spa-milano.business.site
ENEGREEN S.P.A.;https://www.enegreen.it;https://www.enegreen.it/dove-siamo/;https://www.ufficiocamerale.it/4589/enegreen-srl;https://it.linkedin.com/company/enegreen-srl;https://energreen.it
FILMCUTTER ADVANCED MATERIAL S.R.L.;https://filmcutter.it;https://filmcutter.it/en/;https://filmcutter.it/en/company-profile/;https://www.linkedin.com/company/filmcutter-advanced-material-srl;https://www.dnb.com/business-directory/company-profiles.filmcutter_advanced_material_srl.3e57ba86d6c2644a6b0ce319a50885cf.html
SALMOIRAGHI & VIGANO' S.P.A. E - IN FORMA ABBREVIATA - S&V S.P.A.;https://www.salmoiraghievigano.it;https://www.visura.pro/imprese/587446592-salmoiraghi-vigano-s-p-a-e-in-forma-abbreviata-s-v-s-p-a.html;https://www.salmoiraghievigano.it/supporto-clienti-online;https://www.ufficiocamerale.it/6483/salmoiraghi-vigano-spa-e-in-forma-abbreviata-sv-spa;https://openleis.com/legal_entities/8156004FC7E384A65066/SALMOIRAGHI-VIGANO-S-P-A-E---IN-FORMA-ABBREVIATA---S-V-S-P-A-
MITSUI E&P ITALIA B S.R.L.;https://www.mitsui.com/it/it/;https://www.mitsui.com/it/it/company/profile/index.html;https://www.ufficiocamerale.it/9640/mitsui-ep-italia-b-srl;https://www.dnb.com/business-directory/company-profiles.mitsui_ep_italia_b_srl.6b6c5d0c370caf6c770a59298e7973f2.html;https://www.moeco.com/en/project/italy.html
SOLVAY SOLUTIONS ITALIA S.P.A.;https://www.solvay.com/it/italy;https://www.ufficiocamerale.it/7498/solvay-solutions-italia-spa;https://it.wikipedia.org/wiki/Solvay_Group;https://www.syensqo.com/en/syensqo-around-the-world/italy;https://www.dnb.com/business-directory/company-profiles.solvay_solutions_italia_spa.7705989abaf7150096cc21298dae741b.html
